,x,Scipy,Wolfram_appro,Euler,modEuler,RK4,Err_Wolfram,Err_Euler,Err_modEuler,Err_RK4
36,1.8090452261306533,3.2936015580709315,3.2936074270419518,3.281185667031606,3.2785120553465728,3.2788940902319252,0.0005868971020284164,1.2415891039325277,1.5089502724358717,1.4707467839006227
37,1.8592964824120604,3.3590677400999556,3.3590737728753064,3.346805206194721,3.3434981594842643,3.3438894739522147,0.0006032775350828246,1.2262533905234463,1.5569580615691248,1.517826614774087
38,1.9095477386934674,3.4239484559116278,3.4239546604878695,3.411867183773019,3.40790158549635,3.4083020074805632,0.0006204576241675142,1.2081272138608767,1.6046870415277859,1.5646448431064552
39,1.9597989949748744,3.488198973952173,3.488205341445321,3.47632610508008,3.4716780061506047,3.472087358628945,0.0006367493148307091,1.1872868872092823,1.6520967801568087,1.6111615323227912
40,2.0100502512562817,3.5517762994648905,3.5517828270880667,3.5401381744016045,3.534784839749985,3.535202941118459,0.000652762317621125,1.1638125063285987,1.6991459714905677,1.6573358346431366
41,2.0603015075376887,3.614639262729635,3.614645954021196,3.60326136512294,3.5971813149422553,3.5976079793923113,0.0006691291561278234,1.137789760669472,1.7457947787379524,1.7031283337323622
42,2.1105527638190957,3.6767486030990613,3.6767554423993696,3.665655482748403,3.658828528390743,3.659263566288933,0.0006839300308314478,1.1093120350658126,1.7920074708318356,1.7485036810128474
43,2.1608040201005028,3.738066953390555,3.7380739469633166,3.7272822207417806,3.7196894952635153,3.7201327135325295,0.0006993572761793132,1.078473264877422,1.8377458127039503,1.7934239858025336
44,2.21105527638191,3.7985589585452235,3.7985661008202656,3.788105209153574,3.779729192533572,3.7801803950336397,0.000714227504206022,1.045374939164967,1.882976601165165,1.8378563511583845
45,2.261306532663317,3.8581912831978515,3.8581985519952253,3.8480900560358253,3.838914595116876,3.8393735830265365,0.0007268797373782832,1.0101227162026216,1.927668808097538,1.881770017131501
46,2.311557788944724,3.916932615611201,3.916939992813333,3.907204381679557,3.89721470490808,3.8976812771033207,0.0007377202131841898,0.9728233931644237,1.9717910703121344,1.9251338507880522
47,2.361809045226131,3.9747536975862157,3.9747611822054236,3.965417845742745,3.9546005728053752,3.955074526236157,0.0007484619207964727,0.9335851843470522,2.0153124780840415,1.9679171350058589
48,2.412060301507538,4.031627359423682,4.03163496105929,4.02270216736822,4.011045313845967,4.011526443909155,0.0007601635608089907,0.8925192055461828,2.0582045577715036,2.010091551452753
49,2.462311557788945,4.087528551428904,4.087536260767764,4.079031138420724,4.0665241156019905,4.067012216509735,0.0007709338859740456,0.8497413008179855,2.100443582691369,2.0516334919169488
50,2.512562814070352,4.142434289624536,4.142442105151435,4.134380630000461,4.121014240013219,4.121509105155858,0.0007815526899435099,0.8053659624074783,2.1420049611316827,2.092518446867775
51,2.562814070351759,4.196323683848972,4.1963316059588,4.188728592416749,4.174495018857516,4.174996441160087,0.0007922109828584212,0.7595091432222922,2.182866499145586,2.132724268888442
52,2.613065326633166,4.249177929149736,4.249185952169328,4.242055048829658,4.226947843082574,4.227455615354055,0.0008023019591796299,0.7122880320078018,2.2230086067161814,2.172231379568146
53,2.663316582914573,4.300980272519218,4.300988393345732,4.294342082789791,4.2783561462429995,4.278870061517439,0.0008120826514357304,0.6638189729426536,2.262412627621835,2.2110211001779234
54,2.71356783919598,4.3517160027025765,4.351724217300282,4.345573819926521,4.32870538230522,4.329225234173955,0.0008214597705169524,0.6142182776055272,2.3010620397356796,2.249076852862153
55,2.763819095477387,4.401372419846183,4.401380722356441,4.395736404053021,4.377982998098936,4.378508581033136,0.0008302510257962581,0.5636015793162308,2.3389421747246786,2.2863838813046655
56,2.814070351758794,4.449938796533413,4.449947184501309,4.444817967972263,4.426178400707942,4.426709510370753,0.0008387967896261728,0.5120828561150148,2.376039582547129,2.3229286162659513
57,2.864321608040201,4.497406350736909,4.497414819736438,4.492808599281831,4.473282920105046,4.473819353652683,0.0008468999529220866,0.4597751455077237,2.412343063186295,2.3586997084225736
58,2.9145728643216082,4.543768197800102,4.543776741944444,4.539700301486888,4.5192897673456605,4.51983132371681,0.0008544144342259585,0.40678963132139145,2.4478430454441202,2.3936874083291926
59,2.9648241206030153,4.589019298936296,4.58902791659665,4.585486950739953,4.564193988642257,4.5647404688352475,0.0008617660354204304,0.35323481963427383,2.482531029403834,2.4278830101048143
60,3.0150753768844223,4.633156424314676,4.6331651106326,4.630164248533411,4.60799241564755,4.608543622984765,0.0008686317923611853,0.2992175781264983,2.516400866712676,2.461280132991117
61,3.0653266331658293,4.676178089489004,4.676186838846025,4.673729670675778,4.650683612277857,4.651239352656953,0.0008749357021109461,0.24484188132261053,2.549447721114717,2.4938736832051056
62,3.1155778894472363,4.7180844959951465,4.718093307113488,4.716182412885933,4.692267818409805,4.6928279005413245,0.0008811118341611746,0.19020831092131374,2.581667758534145,2.5256595453821973
63,3.1658291457286434,4.758877487767227,4.758886352801787,4.757523333340745,4.732746890783344,4.733311126414406,0.0008865034560656682,0.13541544264814576,2.613059698388298,2.5566361352820977
64,3.2160804020100504,4.798560472540487,4.798569382688289,4.797754892510866,4.7721242414421425,4.772692445565929,0.000891014780179944,0.08055800296205007,2.6436231098344365,2.58680269745577
65,3.2663316582914574,4.837138355310148,4.837147308724706,4.836881090617131,4.81040477403884,4.810976765089664,0.0008953414558199313,0.025726469301723398,2.673358127130765,2.6161590220484143
66,3.3165829145728645,4.874617478839281,4.8746264819696545,4.874907403035922,4.847594818327471,4.84817041836127,0.0009003130373663737,0.028992419664142233,2.7022660511810237,2.6447060478011153
67,3.3668341708542715,4.911005571826779,4.911014625008681,4.911840713976329,4.883702063158802,4.8842810980189695,0.0009053181901919061,0.0835142149550272,2.730350866797693,2.6724473807809623
68,3.4170854271356785,4.946311660563847,4.946320763172455,4.947689248744864,4.918735488286396,4.919317787754902,0.0009102608608202445,0.13775881810174084,2.7576172277450794,2.6993872808945163
69,3.4673366834170856,4.980546008947875,4.980555154854577,4.982462504905231,4.952705295282051,4.95329069321588,0.0009145906702201501,0.19164959573565454,2.7840713665823635,2.725531573199458
70,3.5175879396984926,5.013720036835189,5.01372922122013,5.01617118263107,4.985622837849063,4.986211172302043,0.000918438494057483,0.24511457958809046,2.809719898612606,2.7508864533146493
71,3.5678391959798996,5.045846252167615,5.045855475584803,5.048827114539022,5.017500551810512,5.018091665140656,0.0009223417188231053,0.2980862371407156,2.834570035710282,2.7754587026958433
72,3.6180904522613067,5.076938191757234,5.076947452732202,5.08044319527791,5.048351885037728,5.048945624000281,0.0009260974967340019,0.35050035206758423,2.858630671950646,2.799256775695369
73,3.6683417085427137,5.107010347514753,5.107019638424062,5.1110333111374295,5.07819122757128,5.078787443397686,0.0009290909309456197,0.4022963622676734,2.8819119943472415,2.822290411706696
74,3.7185929648241207,5.136078081540068,5.136087399344542,5.140612269926656,5.107033842173421,5.107632390636493,0.0009317804473774061,0.4534188386587701,2.904423936664724,2.8445690903575738
75,3.7688442211055277,5.164157569999331,5.164166913705694,5.169195731358991,5.1348957955369725,5.1354965370025845,0.0009343706363296178,0.503816135966062,2.9261774462358225,2.866103299674627
76,3.819095477386935,5.19126573568792,5.1912751027267845,5.196800138165994,5.1617938903613725,5.162396689827027,0.0009367038864560584,0.5534402478073908,2.9471845326547452,2.8869045860893117
77,3.869346733668342,5.217420177413394,5.217429563185407,5.223442648148007,5.1877455984919525,5.1883503256126255,0.0009385772012926452,0.6022470734612817,2.967457892144143,2.9069851800768376
78,3.919597989949749,5.24263909800569,5.242648501223394,5.2491410673547145,5.212768995303777,5.213375524405468,0.0009403217704040401,0.650196934902425,2.987010270191348,2.926357360022269
79,3.969849246231156,5.266941248106406,5.266950667575556,5.273913784573808,5.236882695496499,5.237490905577949,0.0009419469150451221,0.6972536467402257,3.005855260990664,2.9450342528456908
80,4.020100502512563,5.290345861510855,5.2903552943742636,5.297779707290932,5.260105790451846,5.26071556517491,0.000943286340859828,0.7433845780076886,3.024007105900939,2.963029633594516
81,4.07035175879397,5.312872589988879,5.3128820336680285,5.320758199269118,5.282457787290573,5.283069014959763,0.000944367914978983,0.7885609280239514,3.0414802698305543,2.9803575029115237
82,4.120603015075377,5.334541443821835,5.3345508977774845,5.342869019881072,5.3039585497511705,5.3045711232829005,0.000945395564944107,0.8327576059237174,3.05828940706645,2.997032053893456
83,4.170854271356784,5.355372738444825,5.355382201597729,5.3641322653130015,5.324628240998251,5.325242057880334,0.0009463152903954608,0.875952686817616,3.0744497446574037,3.013068056449164
84,4.2211055276381915,5.375387037794656,5.375396506941822,5.384568311744316,5.3444872684545475,5.3451022306965115,0.0009469147165930281,0.9181273949660174,3.089976934010874,3.028480709814474
85,4.2713567839195985,5.3946050951210545,5.3946145690064835,5.404197760593478,5.363556230736794,5.364172244811594,0.0009473885429045481,0.9592665472423434,3.1048864384260355,3.0432850309460413
86,4.3216080402010055,5.413047806605912,5.413057285027696,5.423041385906626,5.381855866762568,5.382472843540267,0.0009478421784336888,0.999357930071465,3.119193984334334,3.0574963065644667
87,4.371859296482413,5.430736163511638,5.430745645181048,5.441120083952419,5.3994070070824245,5.400024861756441,0.0009481669410504878,1.0383920440781402,3.132915642921308,3.0711301755196985
88,4.42211055276382,5.447691203792964,5.447700685769351,5.458454825073814,5.416230527479443,5.416849179485947,0.0009481976387171187,1.0763621280850622,3.1460676313520786,3.0842024307016658
89,4.472361809045227,5.463933962674631,5.463943444728287,5.475066607835356,5.432347304866654,5.432966677797704,0.0009482053656029166,1.1132645160725652,3.158665780797687,3.0967284876926904
90,4.522613065326634,5.4794854374433895,5.479494919469632,5.4909764154929395,5.447778175501718,5.448398197012709,0.0009482026242402242,1.1490978049550016,3.170726194167184,3.108724043068012
91,4.572864321608041,5.494366546802543,5.494376027071088,5.506205174802009,5.462543895527766,5.4631644972397835,0.0009480268545303261,1.1838627999465778,3.1822651274777236,3.1202049562759626
92,4.623115577889448,5.50859808619159,5.508607566811743,5.520773717169783,5.476665103839457,5.477286221237079,0.000948062015293516,1.2175630978193297,3.1932982352133266,3.1311864954511215
93,4.673366834170855,5.522200694833782,5.522210185042931,5.534702742147339,5.490162287264079,5.490783859589203,0.0009490209148310669,1.2502047313557085,3.203840756970333,3.141683524457939
94,4.723618090452262,5.535194832133726,5.535204342375591,5.548012783248281,5.503055748038968,5.503677718181189,0.0009510241865129387,1.2817951114555193,3.213908409475774,3.15171139525372
95,4.773869346733669,5.547600744692671,5.5476102831572085,5.560724176072279,5.515365573558557,5.515987887942633,0.000953846453732865,1.3123431379607808,3.2235171134114005,3.1612856750038
96,4.824120603015076,5.559438440451573,5.559448007204083,5.572857028703956,5.52711160835711,5.527734216828018,0.0009566752510181686,1.3418588252382513,3.2326832094462965,3.170422362355474
